,ts_code,symbol,name,area,industry
1484,300004.SZ,300004,南风股份,广东,电气设备
1485,300005.SZ,300005,探路者,北京,服饰
1486,300006.SZ,300006,莱美药业,重庆,化学制药
1487,300007.SZ,300007,汉威科技,河南,电器仪表
1488,300008.SZ,300008,天海防务,上海,船舶
1489,300009.SZ,300009,安科生物,安徽,生物制药
1490,300010.SZ,300010,豆神教育,北京,软件服务
1491,300011.SZ,300011,鼎汉技术,北京,运输设备
1492,300012.SZ,300012,华测检测,深圳,电器仪表
1493,300013.SZ,300013,新宁物流,江苏,仓储物流
1494,300014.SZ,300014,亿纬锂能,广东,电气设备
1495,300015.SZ,300015,爱尔眼科,湖南,医疗保健
1496,300016.SZ,300016,北陆药业,北京,化学制药
1497,300017.SZ,300017,网宿科技,上海,电信运营
1498,300018.SZ,300018,中元股份,湖北,电气设备
1499,300019.SZ,300019,硅宝科技,四川,化工原料
1500,300020.SZ,300020,银江技术,浙江,软件服务
1501,300021.SZ,300021,大禹节水,甘肃,农业综合
1502,300022.SZ,300022,吉峰科技,四川,农用机械
1503,300023.SZ,300023,*ST宝德,陕西,专用机械
1504,300024.SZ,300024,机器人,辽宁,专用机械
1505,300025.SZ,300025,华星创业,浙江,通信设备
1506,300026.SZ,300026,红日药业,天津,中成药
1507,300027.SZ,300027,华谊兄弟,浙江,影视音像
1508,300029.SZ,300029,*ST天龙,江苏,电气设备
1509,300030.SZ,300030,阳普医疗,广东,医疗保健
1510,300031.SZ,300031,宝通科技,江苏,互联网
1511,300032.SZ,300032,金龙机电,浙江,元器件
1512,300033.SZ,300033,同花顺,浙江,软件服务
1513,300034.SZ,300034,钢研高纳,北京,航空
1514,300035.SZ,300035,中科电气,湖南,电气设备
1515,300036.SZ,300036,超图软件,北京,软件服务
1516,300037.SZ,300037,新宙邦,深圳,化工原料
1517,300038.SZ,300038,*ST数知,北京,互联网
1518,300039.SZ,300039,上海凯宝,上海,中成药
1519,300040.SZ,300040,九洲集团,黑龙江,电气设备
1520,300041.SZ,300041,回天新材,湖北,化工原料
1521,300042.SZ,300042,朗科科技,深圳,IT设备
1522,300043.SZ,300043,星辉娱乐,广东,文教休闲
1523,300044.SZ,300044,*ST赛为,深圳,软件服务
1524,300045.SZ,300045,华力创通,北京,IT设备
1525,300046.SZ,300046,台基股份,湖北,半导体
1526,300047.SZ,300047,天源迪科,深圳,软件服务
1527,300048.SZ,300048,合康新能,北京,电气设备
1528,300049.SZ,300049,福瑞股份,内蒙,医疗保健
1529,300050.SZ,300050,世纪鼎利,广东,软件服务
1530,300051.SZ,300051,ST三五,福建,互联网
1531,300052.SZ,300052,中青宝,深圳,互联网
1532,300053.SZ,300053,欧比特,广东,半导体
1533,300054.SZ,300054,鼎龙股份,湖北,化工原料
1534,300055.SZ,300055,万邦达,北京,环境保护
1535,300056.SZ,300056,中创环保,福建,环境保护
1536,300057.SZ,300057,万顺新材,广东,广告包装
1537,300058.SZ,300058,蓝色光标,北京,广告包装
1538,300059.SZ,300059,东方财富,上海,证券
1539,300061.SZ,300061,旗天科技,上海,互联网
1540,300062.SZ,300062,中能电气,福建,电气设备
1541,300063.SZ,300063,天龙集团,广东,互联网
1542,300064.SZ,300064,*ST金刚,河南,矿物制品
1543,300065.SZ,300065,海兰信,北京,船舶
1544,300066.SZ,300066,三川智慧,江西,电器仪表
1545,300067.SZ,300067,安诺其,上海,染料涂料
1546,300068.SZ,300068,南都电源,浙江,电气设备
1547,300069.SZ,300069,金利华电,浙江,电气设备
1548,300070.SZ,300070,碧水源,北京,环境保护
1549,300071.SZ,300071,*ST嘉信,北京,广告包装
1550,300072.SZ,300072,三聚环保,北京,环境保护
1551,300073.SZ,300073,当升科技,北京,电气设备
1552,300074.SZ,300074,华平股份,上海,软件服务
1553,300075.SZ,300075,数字政通,北京,软件服务
1554,300076.SZ,300076,GQY视讯,浙江,IT设备
1555,300077.SZ,300077,国民技术,深圳,半导体
1556,300078.SZ,300078,思创医惠,浙江,软件服务
1557,300079.SZ,300079,数码视讯,北京,通信设备
1558,300080.SZ,300080,易成新能,河南,电气设备
1559,300081.SZ,300081,恒信东方,北京,文教休闲
1560,300082.SZ,300082,奥克股份,辽宁,化工原料
1561,300083.SZ,300083,创世纪,广东,机械基件
1562,300084.SZ,300084,海默科技,甘肃,专用机械
1563,300085.SZ,300085,银之杰,深圳,软件服务
1564,300086.SZ,300086,康芝药业,海南,化学制药
1565,300087.SZ,300087,荃银高科,安徽,种植业
1566,300088.SZ,300088,长信科技,安徽,元器件
1567,300089.SZ,300089,ST文化,广东,文教休闲
1568,300091.SZ,300091,金通灵,江苏,机械基件
1569,300092.SZ,300092,科新机电,四川,专用机械
1570,300093.SZ,300093,金刚玻璃,广东,玻璃
1571,300094.SZ,300094,国联水产,广东,渔业
1572,300095.SZ,300095,华伍股份,江西,机械基件
1573,300096.SZ,300096,易联众,福建,软件服务
1574,300097.SZ,300097,智云股份,辽宁,专用机械
1575,300098.SZ,300098,高新兴,广东,通信设备
1576,300099.SZ,300099,精准信息,山东,电器仪表
1577,300100.SZ,300100,双林股份,浙江,汽车服务
1578,300101.SZ,300101,振芯科技,四川,通信设备
1579,300102.SZ,300102,乾照光电,福建,半导体
1580,300103.SZ,300103,达刚控股,陕西,环境保护
1581,300105.SZ,300105,龙源技术,山东,电器仪表
1582,300106.SZ,300106,西部牧业,新疆,农业综合
1583,300107.SZ,300107,建新股份,河北,化工原料
1584,300108.SZ,300108,吉药控股,吉林,中成药
1585,300109.SZ,300109,新开源,河南,医疗保健
1586,300110.SZ,300110,华仁药业,山东,化学制药
1587,300111.SZ,300111,向日葵,浙江,化学制药
1588,300112.SZ,300112,万讯自控,深圳,电器仪表
1589,300113.SZ,300113,顺网科技,浙江,互联网
1590,300114.SZ,300114,中航电测,陕西,电器仪表
1591,300115.SZ,300115,长盈精密,深圳,元器件
1592,300116.SZ,300116,保力新,陕西,电气设备
1593,300117.SZ,300117,嘉寓股份,北京,装修装饰
1594,300118.SZ,300118,东方日升,浙江,电气设备
1595,300119.SZ,300119,瑞普生物,天津,农业综合
1596,300120.SZ,300120,经纬辉开,天津,元器件
1597,300121.SZ,300121,阳谷华泰,山东,化工原料
1598,300122.SZ,300122,智飞生物,重庆,生物制药
1599,300123.SZ,300123,亚光科技,湖南,半导体
1600,300124.SZ,300124,汇川技术,深圳,电器仪表
1601,300125.SZ,300125,聆达股份,辽宁,电气设备
1602,300126.SZ,300126,锐奇股份,上海,轻工机械
1603,300127.SZ,300127,银河磁体,四川,元器件
1604,300128.SZ,300128,锦富技术,江苏,元器件
1605,300129.SZ,300129,泰胜风能,上海,电气设备
1606,300130.SZ,300130,新国都,深圳,IT设备
1607,300131.SZ,300131,英唐智控,深圳,商贸代理
1608,300132.SZ,300132,青松股份,福建,化工原料
1609,300133.SZ,300133,华策影视,浙江,影视音像
1610,300134.SZ,300134,大富科技,安徽,通信设备
1611,300135.SZ,300135,宝利国际,江苏,化工原料
1612,300136.SZ,300136,信维通信,深圳,通信设备
1613,300137.SZ,300137,先河环保,河北,环境保护
1614,300138.SZ,300138,晨光生物,河北,食品
1615,300139.SZ,300139,晓程科技,北京,元器件
1616,300140.SZ,300140,中环装备,陕西,环境保护
1617,300141.SZ,300141,和顺电气,江苏,电气设备
1618,300142.SZ,300142,沃森生物,云南,生物制药
1619,300143.SZ,300143,盈康生命,山东,医疗保健
1620,300144.SZ,300144,宋城演艺,浙江,旅游景点
1621,300145.SZ,300145,中金环境,浙江,专用机械
1622,300146.SZ,300146,汤臣倍健,广东,医疗保健
1623,300147.SZ,300147,香雪制药,广东,中成药
1624,300148.SZ,300148,天舟文化,湖南,互联网
1625,300149.SZ,300149,睿智医药,广东,生物制药
1626,300150.SZ,300150,世纪瑞尔,北京,软件服务
1627,300151.SZ,300151,昌红科技,深圳,专用机械
1628,300152.SZ,300152,科融环境,河北,环境保护
1629,300153.SZ,300153,科泰电源,上海,电气设备
1630,300154.SZ,300154,瑞凌股份,深圳,机械基件
1631,300155.SZ,300155,安居宝,广东,元器件
1632,300157.SZ,300157,恒泰艾普,北京,石油开采
1633,300158.SZ,300158,振东制药,山西,化学制药
1634,300159.SZ,300159,新研股份,新疆,航空
1635,300160.SZ,300160,秀强股份,江苏,玻璃
1636,300161.SZ,300161,华中数控,湖北,机床制造
1637,300162.SZ,300162,雷曼光电,深圳,元器件
1638,300163.SZ,300163,先锋新材,浙江,其他建材
1639,300164.SZ,300164,通源石油,陕西,石油开采
1640,300165.SZ,300165,天瑞仪器,江苏,电器仪表
1641,300166.SZ,300166,东方国信,北京,软件服务
1642,300167.SZ,300167,迪威迅,深圳,软件服务
1643,300168.SZ,300168,万达信息,上海,软件服务
1644,300169.SZ,300169,天晟新材,江苏,塑料
1645,300170.SZ,300170,汉得信息,上海,软件服务
1646,300171.SZ,300171,东富龙,上海,医疗保健
1647,300172.SZ,300172,中电环保,江苏,环境保护
1648,300173.SZ,300173,福能东方,广东,轻工机械
1649,300174.SZ,300174,元力股份,福建,化工原料
1650,300175.SZ,300175,朗源股份,山东,食品
1651,300176.SZ,300176,派生科技,广东,汽车配件
1652,300177.SZ,300177,中海达,广东,通信设备
1653,300178.SZ,300178,*ST腾邦,深圳,旅游服务
1654,300179.SZ,300179,四方达,河南,矿物制品
1655,300180.SZ,300180,华峰超纤,上海,化纤
1656,300181.SZ,300181,佐力药业,浙江,中成药
1657,300182.SZ,300182,捷成股份,北京,影视音像
1658,300183.SZ,300183,东软载波,山东,通信设备
1659,300184.SZ,300184,力源信息,湖北,商贸代理
1660,300185.SZ,300185,通裕重工,山东,工程机械
1661,300187.SZ,300187,永清环保,湖南,环境保护
1662,300188.SZ,300188,美亚柏科,福建,软件服务
1663,300189.SZ,300189,神农科技,海南,种植业
1664,300190.SZ,300190,维尔利,江苏,环境保护
1665,300191.SZ,300191,潜能恒信,北京,石油开采
1666,300192.SZ,300192,科德教育,江苏,文教休闲
1667,300193.SZ,300193,佳士科技,深圳,专用机械
1668,300194.SZ,300194,福安药业,重庆,化学制药
1669,300195.SZ,300195,长荣股份,天津,轻工机械
1670,300196.SZ,300196,长海股份,江苏,玻璃
1671,300197.SZ,300197,节能铁汉,深圳,环境保护
1672,300198.SZ,300198,纳川股份,福建,塑料
1673,300199.SZ,300199,翰宇药业,深圳,化学制药
1674,300200.SZ,300200,高盟新材,北京,化工原料
1675,300201.SZ,300201,海伦哲,江苏,专用机械
1676,300202.SZ,300202,*ST聚龙,辽宁,IT设备
1677,300203.SZ,300203,聚光科技,浙江,环境保护
1678,300204.SZ,300204,舒泰神,北京,生物制药
1679,300205.SZ,300205,天喻信息,湖北,通信设备
1680,300206.SZ,300206,理邦仪器,深圳,医疗保健
1681,300207.SZ,300207,欣旺达,深圳,元器件
1682,300208.SZ,300208,青岛中程,山东,电气设备
1683,300209.SZ,300209,天泽信息,湖南,互联网
1684,300210.SZ,300210,森远股份,辽宁,专用机械
1685,300211.SZ,300211,亿通科技,江苏,通信设备
1686,300212.SZ,300212,易华录,北京,软件服务
1687,300213.SZ,300213,佳讯飞鸿,北京,通信设备
1688,300214.SZ,300214,日科化学,山东,化工原料
1689,300215.SZ,300215,电科院,江苏,电气设备
1690,300217.SZ,300217,东方电热,江苏,家用电器
1691,300218.SZ,300218,安利股份,安徽,塑料
1692,300219.SZ,300219,鸿利智汇,广东,元器件
1693,300220.SZ,300220,金运激光,湖北,元器件
1694,300221.SZ,300221,银禧科技,广东,塑料
1695,300222.SZ,300222,科大智能,上海,电气设备
1696,300223.SZ,300223,北京君正,北京,半导体
1697,300224.SZ,300224,正海磁材,山东,元器件
1698,300225.SZ,300225,金力泰,上海,染料涂料
1699,300226.SZ,300226,上海钢联,上海,互联网
1700,300227.SZ,300227,光韵达,深圳,元器件
1701,300228.SZ,300228,富瑞特装,江苏,化工机械
1702,300229.SZ,300229,拓尔思,北京,软件服务
1703,300230.SZ,300230,永利股份,上海,塑料
1704,300231.SZ,300231,银信科技,北京,软件服务
1705,300232.SZ,300232,洲明科技,深圳,半导体
1706,300233.SZ,300233,金城医药,山东,化学制药
1707,300234.SZ,300234,开尔新材,浙江,陶瓷
1708,300235.SZ,300235,方直科技,深圳,软件服务
1709,300236.SZ,300236,上海新阳,上海,半导体
1710,300237.SZ,300237,美晨生态,山东,建筑工程
1711,300238.SZ,300238,冠昊生物,广东,医疗保健
1712,300239.SZ,300239,东宝生物,内蒙,生物制药
1713,300240.SZ,300240,飞力达,江苏,仓储物流
1714,300241.SZ,300241,瑞丰光电,深圳,半导体
1715,300242.SZ,300242,佳云科技,广东,互联网
1716,300243.SZ,300243,瑞丰高材,山东,化工原料
1717,300244.SZ,300244,迪安诊断,浙江,医疗保健
1718,300245.SZ,300245,天玑科技,上海,软件服务
1719,300246.SZ,300246,宝莱特,广东,医疗保健
1720,300247.SZ,300247,融捷健康,安徽,医疗保健
1721,300248.SZ,300248,新开普,河南,软件服务
1722,300249.SZ,300249,依米康,四川,软件服务
1723,300250.SZ,300250,初灵信息,浙江,软件服务
1724,300251.SZ,300251,光线传媒,北京,影视音像
1725,300252.SZ,300252,金信诺,深圳,通信设备
1726,300253.SZ,300253,卫宁健康,上海,软件服务
1727,300254.SZ,300254,仟源医药,山西,化学制药
1728,300255.SZ,300255,常山药业,河北,生物制药
1729,300256.SZ,300256,*ST星星,江西,元器件
1730,300257.SZ,300257,开山股份,浙江,机械基件
1731,300258.SZ,300258,精锻科技,江苏,汽车配件
1732,300259.SZ,300259,新天科技,河南,电器仪表
1733,300260.SZ,300260,新莱应材,江苏,机械基件
1734,300261.SZ,300261,雅本化学,江苏,农药化肥
1735,300262.SZ,300262,巴安水务,上海,水务
1736,300263.SZ,300263,隆华科技,河南,专用机械
1737,300264.SZ,300264,佳创视讯,深圳,通信设备
1738,300265.SZ,300265,通光线缆,江苏,电气设备
1739,300266.SZ,300266,兴源环境,浙江,环境保护
1740,300267.SZ,300267,尔康制药,湖南,化学制药
1741,300268.SZ,300268,佳沃食品,湖南,农业综合
1742,300269.SZ,300269,ST联建,深圳,半导体
1743,300270.SZ,300270,中威电子,浙江,通信设备
1744,300271.SZ,300271,华宇软件,北京,软件服务
1745,300272.SZ,300272,开能健康,上海,家用电器
1746,300273.SZ,300273,和佳医疗,广东,医疗保健
1747,300274.SZ,300274,阳光电源,安徽,电气设备
1748,300275.SZ,300275,梅安森,重庆,软件服务
1749,300276.SZ,300276,三丰智能,湖北,专用机械
1750,300277.SZ,300277,海联讯,深圳,软件服务
1751,300278.SZ,300278,*ST华昌,湖北,专用机械
1752,300279.SZ,300279,和晶科技,江苏,元器件
1753,300280.SZ,300280,紫天科技,江苏,广告包装
1754,300281.SZ,300281,金明精机,广东,专用机械
1755,300282.SZ,300282,三盛教育,北京,文教休闲
1756,300283.SZ,300283,温州宏丰,浙江,电气设备
1757,300284.SZ,300284,苏交科,江苏,建筑工程
1758,300285.SZ,300285,国瓷材料,山东,陶瓷
1759,300286.SZ,300286,安科瑞,上海,电器仪表
1760,300287.SZ,300287,飞利信,北京,软件服务
1761,300288.SZ,300288,朗玛信息,贵州,软件服务
1762,300289.SZ,300289,利德曼,北京,医疗保健
1763,300290.SZ,300290,荣科科技,辽宁,软件服务
1764,300291.SZ,300291,华录百纳,北京,影视音像
1765,300292.SZ,300292,吴通控股,江苏,软件服务
1766,300293.SZ,300293,蓝英装备,辽宁,专用机械
1767,300294.SZ,300294,博雅生物,江西,生物制药
1768,300295.SZ,300295,三六五网,江苏,互联网
1769,300296.SZ,300296,利亚德,北京,半导体
1770,300297.SZ,300297,蓝盾股份,四川,软件服务
1771,300298.SZ,300298,三诺生物,湖南,医疗保健
1772,300299.SZ,300299,富春股份,福建,互联网
1773,300300.SZ,300300,海峡创新,福建,软件服务
1774,300301.SZ,300301,长方集团,深圳,半导体
1775,300302.SZ,300302,同有科技,北京,软件服务
1776,300303.SZ,300303,聚飞光电,深圳,半导体
1777,300304.SZ,300304,云意电气,江苏,汽车配件
1778,300305.SZ,300305,裕兴股份,江苏,塑料
1779,300306.SZ,300306,远方信息,浙江,电器仪表
1780,300307.SZ,300307,慈星股份,浙江,纺织机械
1781,300308.SZ,300308,中际旭创,山东,通信设备
1782,300309.SZ,300309,吉艾科技,北京,多元金融
1783,300310.SZ,300310,宜通世纪,广东,通信设备
1784,300311.SZ,300311,任子行,深圳,软件服务
1785,300312.SZ,300312,*ST邦讯,北京,通信设备
1786,300313.SZ,300313,ST天山,新疆,农业综合
1787,300314.SZ,300314,戴维医疗,浙江,医疗保健
1788,300315.SZ,300315,掌趣科技,北京,互联网
1789,300316.SZ,300316,晶盛机电,浙江,专用机械
1790,300317.SZ,300317,珈伟新能,深圳,半导体
1791,300318.SZ,300318,博晖创新,北京,医疗保健
1792,300319.SZ,300319,麦捷科技,深圳,元器件
1793,300320.SZ,300320,海达股份,江苏,橡胶
1794,300321.SZ,300321,同大股份,山东,塑料
1795,300322.SZ,300322,硕贝德,广东,通信设备
1796,300323.SZ,300323,华灿光电,湖北,半导体
1797,300324.SZ,300324,旋极信息,北京,软件服务
1798,300325.SZ,300325,*ST德威,江苏,塑料
1799,300326.SZ,300326,凯利泰,上海,医疗保健
1800,300327.SZ,300327,中颖电子,上海,半导体
1801,300328.SZ,300328,宜安科技,广东,铝
1802,300329.SZ,300329,海伦钢琴,浙江,文教休闲
1803,300330.SZ,300330,华虹计通,上海,软件服务
1804,300331.SZ,300331,苏大维格,江苏,元器件
1805,300332.SZ,300332,天壕环境,北京,供气供热
1806,300333.SZ,300333,兆日科技,深圳,软件服务
1807,300334.SZ,300334,津膜科技,天津,水务
1808,300335.SZ,300335,迪森股份,广东,供气供热
1809,300336.SZ,300336,新文化,上海,影视音像
1810,300337.SZ,300337,银邦股份,江苏,铝
1811,300338.SZ,300338,开元教育,湖南,文教休闲
1812,300339.SZ,300339,润和软件,江苏,软件服务
1813,300340.SZ,300340,科恒股份,广东,电气设备
1814,300341.SZ,300341,麦克奥迪,福建,电气设备
1815,300342.SZ,300342,天银机电,江苏,家用电器
1816,300343.SZ,300343,联创股份,山东,化工原料
1817,300344.SZ,300344,立方数科,北京,软件服务
1818,300345.SZ,300345,华民股份,湖南,机械基件
1819,300346.SZ,300346,南大光电,江苏,元器件
1820,300347.SZ,300347,泰格医药,浙江,医疗保健
1821,300348.SZ,300348,长亮科技,深圳,软件服务
